item_identifier,item_weight,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_age_category,item_fat_content_0,item_fat_content_1,item_fat_content_2,outlet_size_0,outlet_size_1,outlet_size_2,outlet_location_type_0,outlet_location_type_1,outlet_location_type_2,new_item_type_0,new_item_type_1,new_item_type_2,outlet_type_0,outlet_type_1,outlet_type_2,outlet_type_3,outlet_0,outlet_1,outlet_2,outlet_3,outlet_4,outlet_5,outlet_6,outlet_7,outlet_8,outlet_9,outlet_age_0,outlet_age_1,outlet_age_2,item_outlet_sales
FDE04,19.75,0.17368628,Frozen Foods,179.766,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26.81536873
NCV17,18.85,0.126903522,Health and Hygiene,130.2626,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,48.58936921
FDC17,12.15,0.12428942,Frozen Foods,211.2928,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,52.29824471
FDI45,13.1,0.193840494,Fruits and Vegetables,174.2054,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.64003133
FDZ33,12.85764518,0.326920443,Snack Foods,146.7076,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,61.9919156
FDJ56,12.85764518,0.566670107,Fruits and Vegetables,100.77,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.13294025
FDN25,7.895,0.24723395,Breakfast,58.5588,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.10634961
FDC10,12.85764518,0.357210581,Snack Foods,118.9098,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.97769557
FDQ22,16.75,0.172585889,Snack Foods,38.9822,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25.07020542
NCR54,16.35,0.257161484,Household,198.211,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54.27858694
DRK11,8.21,0.103741925,Hard Drinks,149.5392,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42.30449621
DRI37,15.85,0.32894756,Soft Drinks,58.3904,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21.65001617
FDX37,16.2,0.251251533,Canned,100.47,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39.97399154
FDF05,17.5,0.163923427,Frozen Foods,264.491,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60.67844757
FDW36,12.85764518,0.315724096,Baking Goods,107.4622,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.82095957
FDI04,13.65,0.269997491,Frozen Foods,198.1426,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44.46825834
FDB04,11.35,0.25170326,Dairy,88.9856,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.07703522
FDU38,10.8,0.287287812,Dairy,191.1504,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66.40978241
FDY28,7.47,0.389903007,Frozen Foods,211.8218,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38.67883918
FDP20,19.85,0.213703617,Fruits and Vegetables,126.402,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31.81219892
FDC29,8.39,0.156021082,Frozen Foods,113.6176,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.50644821
FDR45,10.8,0.170259473,Snack Foods,239.2222,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,81.80844455
NCC42,15,0.211916031,Health and Hygiene,140.2838,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37.48116861
NCF42,17.35,0.410280207,Household,176.7712,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.03149253
FDZ45,14.1,0.334569402,Snack Foods,198.8084,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.49669824
FDB23,19.2,0.07496808,Starchy Foods,226.6062,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72.05027828
FDC41,15.6,0.342191487,Frozen Foods,78.067,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.88960017
FDA10,12.85764518,0.498298637,Snack Foods,124.1072,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.65293583
NCM26,20.5,0.152558536,Others,154.134,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.94020764
FDZ58,12.85764518,0.302249811,Snack Foods,122.3072,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.06829707
FDW35,10.6,0.105295432,Breads,41.4454,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38.31564954
FDX32,15.1,0.315973678,Fruits and Vegetables,143.3786,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41.63824204
FDK40,7.035,0.148116184,Frozen Foods,264.691,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,76.06445951
FDD04,16,0.300799279,Dairy,142.4154,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44.55800265
FDP28,13.65,0.283972671,Frozen Foods,262.6936,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64.62118538
NCL42,18.85,0.200843245,Household,246.7144,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,81.33504042
DRB13,6.115,0.083922631,Soft Drinks,190.353,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.85914919
FDC33,8.96,0.263095353,Fruits and Vegetables,196.5768,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52.52689978
FDO58,19.6,0.198921314,Snack Foods,165.9526,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,51.29562944
FDE34,9.195,0.424956565,Snack Foods,182.2634,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19.06637879
NCE19,8.97,0.304982983,Household,52.7956,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32.20739667
NCJ18,12.35,0.523836991,Household,117.1124,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.8556941
FDF52,9.3,0.258625449,Frozen Foods,183.9292,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,57.30380092
FDY04,17.7,0.206078657,Frozen Foods,162.421,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38.31564954
DRF49,7.27,0.26681163,Soft Drinks,111.9518,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.74193237
FDX27,20.7,0.437045323,Dairy,92.8436,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.75089815
FDV28,16.1,0.399494021,Frozen Foods,32.8558,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.42709961
FDE33,12.85764518,0.294797449,Fruits and Vegetables,78.8644,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.72731226
FDQ37,20.75,0.2986409,Breakfast,193.3478,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,77.49956
NCG30,20.2,0.335143578,Household,123.6046,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54.6636113
NCH29,5.51,0.186195601,Health and Hygiene,98.5726,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.97269112
FDV20,20.2,0.257161484,Fruits and Vegetables,129.0678,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59.67158788
FDG57,14.7,0.269430646,Fruits and Vegetables,48.5034,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.57805267
FDU60,20,0.244723759,Baking Goods,168.5132,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53.6183215
NCH30,17.1,0.335264251,Household,112.986,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.63889092
NCM29,11.5,0.171841421,Health and Hygiene,132.6626,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.1964564
FDB12,11.15,0.325171705,Baking Goods,104.4648,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46.70289927
FDD53,16.2,0.210454867,Frozen Foods,43.3454,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22.43534711
FDI44,16.1,0.316841768,Fruits and Vegetables,76.0328,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43.05330649
FDW56,12.85764518,0.265625573,Fruits and Vegetables,191.2162,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,86.62696924
FDA01,15,0.23366593,Canned,59.4904,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.38689426
FDG47,12.8,0.263744014,Starchy Foods,263.0252,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53.71756882
FDT40,5.985,0.257161484,Frozen Foods,125.2678,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31.89580537
FDU20,19.35,0.14647011,Fruits and Vegetables,120.3098,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,50.3061209
NCP41,16.6,0.127580332,Health and Hygiene,109.8596,OUT018,2009,New outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40.22305309
FDW36,12.85764518,0.238027188,Baking Goods,106.2622,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,48.25938665
FDN31,11.5,0.270175585,Fruits and Vegetables,189.253,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36.44545239
NCU54,8.88,0.406292557,Household,207.727,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.48195429
FDS01,11.6,0.133210356,Canned,177.9686,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35.27577356
FDA23,9.8,0.217839269,Baking Goods,101.7016,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38.96182747
FDY08,9.395,0.4140316,Fruits and Vegetables,139.1838,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41.05856305
FDJ28,12.3,0.147854608,Frozen Foods,193.3162,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55.48566662
DRF36,16.1,0.153549008,Soft Drinks,192.6846,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53.53754757
FDH44,19.1,0.208097768,Fruits and Vegetables,147.5418,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17.15469615
NCY54,8.43,0.421866229,Household,174.0422,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45.48962959
FDR59,14.5,0.326947231,Breads,260.4594,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,32.35177893
DRA59,8.27,0.357670143,Soft Drinks,184.8924,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,66.64996324
FDS55,7.02,0.285697874,Fruits and Vegetables,148.0734,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43.93352023
FDZ28,20,0.22714957,Frozen Foods,128.0678,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42.19418443
DRG49,7.81,0.259984803,Soft Drinks,246.0486,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,84.17903183
FDH21,12.85764518,0.233818235,Seafood,158.6604,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.80226952
NCN19,13.1,0.109952167,Others,189.853,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.44274121
FDP25,15.2,0.145775608,Canned,216.5824,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72.39597779
DRH59,10.8,0.241730118,Hard Drinks,74.738,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32.02080574
FDH09,12.6,0.236784649,Seafood,50.7982,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.75738495
NCK54,12.15,0.171957192,Household,115.015,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,53.97105706
FDT21,7.42,0.142944745,Snack Foods,248.9092,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,77.30602046
FDR12,12.85764518,0.234975065,Baking Goods,172.4764,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.21269921
FDS25,6.885,0.375233927,Canned,111.4228,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,54.62705923
NCL05,12.85764518,0.218324797,Health and Hygiene,42.177,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,35.42644492
NCI30,20.25,0.243452018,Household,246.446,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.78807449
FDJ26,15.3,0.291439699,Canned,214.0218,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.6895855
FDA56,9.21,0.093693185,Fruits and Vegetables,122.4414,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39.79872108
FDM33,15.6,0.257161484,Snack Foods,220.4798,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.71263114
FDP04,15.35,0.117619076,Frozen Foods,62.7168,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30.96372071
FDR55,12.15,0.363801335,Fruits and Vegetables,190.3872,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,53.25699954
NCZ54,12.85764518,0.288020345,Household,164.0552,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,74.32009688
NCA53,11.395,0.099467668,Health and Hygiene,50.3034,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,31.17800507
FDL20,17.1,0.257161484,Fruits and Vegetables,111.9886,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54.79135151
FDT26,18.85,0.260654286,Dairy,119.044,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.61849217
NCZ06,19.6,0.306857723,Household,251.9698,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67.57260096
FDA04,11.3,0.259051053,Frozen Foods,258.1962,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66.35461853
FDD29,12.85764518,0.135356422,Frozen Foods,255.3698,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,69.42424793
FDS56,5.785,0.196867631,Fruits and Vegetables,260.7252,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,77.67547618
FDT07,5.82,0.277947362,Fruits and Vegetables,257.633,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39.2173176
FDT58,9,0.293776888,Snack Foods,168.0816,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46.70289927
FDJ10,12.85764518,0.358993784,Snack Foods,139.1838,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,70.12084569
FDN25,7.895,0.247313499,Breakfast,59.2588,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.3129511
DRC27,13.8,0.241288835,Dairy,247.4802,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.39376512
FDA38,5.44,0.159748346,Dairy,238.7538,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.04420871
FDM56,16.7,0.264826692,Fruits and Vegetables,109.8912,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.55553417
NCI43,19.85,0.16108102,Household,46.9376,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23.98439493
FDP36,10.395,0.302800447,Baking Goods,49.0008,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.32939822
DRK49,12.85764518,0.257161484,Soft Drinks,40.5138,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.372895731
FDW32,12.85764518,0.406326943,Fruits and Vegetables,87.7882,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22.70086342
NCW18,15.1,0.243756138,Household,237.9248,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,46.18682929
FDQ44,20.5,0.190492827,Fruits and Vegetables,121.2756,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46.70289927
FDL45,15.6,0.194330309,Snack Foods,124.9704,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47.46648502
DRB48,16.75,0.157634983,Soft Drinks,39.9822,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.31962298
FDQ34,10.85,0.403613088,Snack Foods,104.9622,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38.49767266
FDH17,16.2,0.129412279,Frozen Foods,98.6726,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35.66992851
FDN08,7.72,0.384583317,Fruits and Vegetables,116.6466,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.85571739
FDK57,12.85764518,0.282673076,Snack Foods,120.044,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,66.58999925
FDK10,5.785,0.200811539,Snack Foods,180.466,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26.81536873
FDL39,12.85764518,0.251047147,Dairy,181.6318,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,35.53902925
FDP25,15.2,0.145614247,Canned,216.3824,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,78.19659328
FDC05,13.1,0.314270434,Frozen Foods,196.3768,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.56012027
FDA39,6.32,0.112726936,Meat,41.0822,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30.70460552
FDZ10,17.85,0.210775924,Snack Foods,124.902,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43.56064738
